Date,Term,Value
2013-01-17,182,0.006613731915937331
2013-01-17,213,0.006620976733982463
2013-01-17,243,0.006635132455525913
2013-01-17,273,0.0066654516663172
2013-01-17,304,0.006705774828364709
2013-01-17,335,0.006742036014452659
2013-01-17,365,0.0067719826994567635
2013-01-17,395,0.006804732266583664
2013-01-17,425,0.006841843319646701
2013-01-17,456,0.0068845261941529665
2013-01-17,486,0.006929847493014995
2013-01-17,516,0.0069789829804304355
2013-01-17,547,0.007033652910753988
2013-01-17,577,0.007090149509757231
2013-01-17,607,0.0071497010596862426
2013-01-17,638,0.007213963383449013
2013-01-17,668,0.007278407238886036
2013-01-17,698,0.0073447569968777
2013-01-17,730,0.00741734203428856
2013-01-17,1095,0.008434095231985161
2013-01-17,1460,0.009876592197327203
2013-01-17,1825,0.011583936829285558
2013-01-17,2190,0.013472333335074037
2013-01-17,2555,0.015404624951235926
2013-01-17,2920,0.017372696732212277
2013-01-17,3285,0.019236296420919893
2013-01-17,3650,0.020982890201808116
2013-01-17,4380,0.023900119950600693
2013-01-17,5475,0.027088232084760334
2013-01-17,7300,0.030381822655948423
2013-01-17,9125,0.03217852519438202
2013-01-17,10950,0.03287752286977046
2013-01-17,14600,0.03366970847434081
2013-01-17,18250,0.03359254512319802
2013-01-18,0,0.006737391555439796
2013-01-18,1,0.006737210058501367
2013-01-18,2,0.006736664843466094
2013-01-18,7,0.006731339348432223
2013-01-18,14,0.006742574258369202
2013-01-18,30,0.00674963246366826
2013-01-18,61,0.006739753828484845
2013-01-18,91,0.006725171287211872
2013-01-18,122,0.006708502398089279
2013-01-18,152,0.006691500764742227
2013-01-18,182,0.006673866530337387
2013-01-18,213,0.00665508025454557
2013-01-18,243,0.006655983911165544
2013-01-18,273,0.0067142448391796965
2013-01-18,304,0.006748694054763468
2013-01-18,335,0.006778506029301634
2013-01-18,365,0.0068013337236893815
2013-01-18,395,0.006825971731216757
2013-01-18,425,0.006855728984117801
2013-01-18,456,0.006892221039398554
2013-01-18,486,0.006933358252425262
2013-01-18,516,0.006980421631560628
2013-01-18,547,0.007035442228818969
2013-01-18,577,0.007094780148728017
2013-01-18,607,0.00715903556448094
2013-01-18,638,0.0072293682777436604
2013-01-18,668,0.007300265398297419
2013-01-18,698,0.007373156268277226
2013-01-18,730,0.0074523693006740225
2013-01-18,1095,0.008493173814884385
2013-01-18,1460,0.009912627735007267
2013-01-18,1825,0.01164059809188845
2013-01-18,2190,0.013485666464071892
2013-01-18,2555,0.01540301087485897
2013-01-18,2920,0.017329259071226823
2013-01-18,3285,0.01918077500896903
2013-01-18,3650,0.02089040337808834
2013-01-18,4380,0.023785790284429835
2013-01-18,5475,0.026961075004127484
2013-01-18,7300,0.030267702117130587
2013-01-18,9125,0.03209957422314608
2013-01-18,10950,0.03281055400065375
2013-01-18,14600,0.033607808433418616
2013-01-18,18250,0.03353403700639034
2013-01-21,0,0.00674645860976265
2013-01-21,1,0.006746025476158536
2013-01-21,2,0.006744724343109954
2013-01-21,7,0.006742009907321428
2013-01-21,14,0.00674998438837212
2013-01-21,30,0.006751855549138855
2013-01-21,61,0.006742157204308561
2013-01-21,91,0.006729841461164085
2013-01-21,122,0.00671605310900588
2013-01-21,152,0.006702053116210226
2013-01-21,182,0.006687529896967587
2013-01-21,213,0.006672028597783026
2013-01-21,243,0.006676205807187682
2013-01-21,273,0.006740369670790902
2013-01-21,304,0.006784300502246947
2013-01-21,335,0.006819976139346293
2013-01-21,365,0.006852332628332837
2013-01-21,395,0.006888433839996074
2013-01-21,425,0.006929309638307007
2013-01-21,456,0.006975682470418333
2013-01-21,486,0.007023919841976995
2013-01-21,516,0.007074980144579015
2013-01-21,547,0.007130314337070979
2013-01-21,577,0.007186179124932243
2013-01-21,607,0.007244628755333874
2013-01-21,638,0.007308108044432416
2013-01-21,668,0.007372811444932445
2013-01-21,698,0.007440968748240538
2013-01-21,730,0.007517695242661874
2013-01-21,1095,0.008632237883297486
2013-01-21,1460,0.010080106149152572
2013-01-21,1825,0.011849180506447884
2013-01-21,2190,0.013722820025879389
2013-01-21,2555,0.015685772814089796
2013-01-21,2920,0.017624992231684903
2013-01-21,3285,0.019465501604343814
2013-01-21,3650,0.02118451900960505
2013-01-21,4380,0.024091271776980352
2013-01-21,5475,0.02726776939086138
2013-01-21,7300,0.030613021858582157
2013-01-21,9125,0.03234772650997542
2013-01-21,10950,0.03316967414383099
2013-01-21,14600,0.03403863516033609
2013-01-21,18250,0.034047819954749536
2013-01-22,0,0.0066432680383704265
2013-01-22,1,0.006643032158510942
2013-01-22,2,0.006642323577058972
2013-01-22,7,0.006641348414434572
2013-01-22,14,0.006650788092426208
2013-01-22,30,0.006651146079061092
2013-01-22,61,0.00664325674586308
2013-01-22,91,0.0066367752083898906
2013-01-22,122,0.006632961056889883
2013-01-22,152,0.006632379969706704
2013-01-22,182,0.006634963289617823
2013-01-22,213,0.006641004556559178
2013-01-22,243,0.006654328133788296
2013-01-22,273,0.006685046295693297
2013-01-22,304,0.006721042292834478
2013-01-22,335,0.006754267208742068
2013-01-22,365,0.006787589743478853
2013-01-22,395,0.006820469322563176
2013-01-22,425,0.006854200207652578
2013-01-22,456,0.006892034791990296
2013-01-22,486,0.00693304751126979
2013-01-22,516,0.006979527737512665
2013-01-22,547,0.0070342325534870805
2013-01-22,577,0.0070939286778119335
2013-01-22,607,0.007159058049227377
2013-01-22,638,0.007230695347061174
2013-01-22,668,0.007303132380244668
2013-01-22,698,0.007377745663867105
2013-01-22,730,0.007458913366180183
2013-01-22,1095,0.008519213444713219
2013-01-22,1460,0.009943185502719769
2013-01-22,1825,0.011673669276304076
2013-01-22,2190,0.01352106600637355
2013-01-22,2555,0.015449772953552592
2013-01-22,2920,0.01736496304298448
2013-01-22,3285,0.01918493826353292
2013-01-22,3650,0.02090995076942817
2013-01-22,4380,0.023848775920900435
2013-01-22,5475,0.027065063625385032
2013-01-22,7300,0.030468328108067492
2013-01-22,9125,0.03225487805596939
2013-01-22,10950,0.03309886617771531
2013-01-22,14600,0.03401667121874901
2013-01-22,18250,0.0339705462741456
2013-01-23,0,0.006685215717945212
2013-01-23,1,0.0066850854399153285
2013-01-23,2,0.006684694087006309
2013-01-23,7,0.006677321882635113
2013-01-23,14,0.006660870225777093
2013-01-23,30,0.006645927590125566
2013-01-23,61,0.006626455474858204
